"id","code","name"
edu_career_object_406,121075,UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO
edu_career_object_407,121085,UNIVERSIDAD NACIONAL TECNOLÓGICA DEL CONO SUR DE LIMA
edu_career_object_408,121015,UNIVERSIDAD NACIONAL TORIBIO RODRÍGUEZ DE MENDOZA DE AMAZONAS
edu_career_object_409,121025,ASOCIACIÓN UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA
edu_career_object_410,131015,FACULTAD DE TEOLOGÍA PONTIFICIA Y CIVIL DE LIMA
edu_career_object_411,111015,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ
edu_career_object_412,112015,UNIVERSIDAD ADA A BYRON
edu_career_object_413,121055,UNIVERSIDAD ALAS PERUANAS
edu_career_object_414,121075,UNIVERSIDAD ANDINA DEL CUSCO
edu_career_object_415,121085,UNIVERSIDAD ANDINA NESTOR CÁCERES VELÁSQUEZ
edu_career_object_416,121015,UNIVERSIDAD ANTONIO RUÍZ DE MONTOYA
edu_career_object_417,131015,UNIVERSIDAD AUTÓNOMA DEL PERÚ
edu_career_object_418,121035,UNIVERSIDAD CATÓLICA DE SANTA MARÍA
edu_career_object_419,112025,UNIVERSIDAD CATÓLICA DE TRUJILLO BENEDICTO XVI
edu_career_object_420,611115,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE
edu_career_object_421,441095,UNIVERSIDAD CATÓLICA SAN PABLO
edu_career_object_422,531025,UNIVERSIDAD CATÓLICA SANTO TORIBIO DE MOGROVEJO
edu_career_object_423,522025,UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE
edu_career_object_424,111015,UNIVERSIDAD CIENTÍFICA DEL PERÚ
edu_career_object_425,112015,UNIVERSIDAD CIENTÍFICA DEL SUR
edu_career_object_426,111025,UNIVERSIDAD CONTINENTAL
edu_career_object_427,121035,UNIVERSIDAD DE CIENCIAS Y HUMANIDADES
edu_career_object_428,112025,UNIVERSIDAD DE HUÁNUCO
edu_career_object_429,121055,UNIVERSIDAD DE LIMA
edu_career_object_430,121065,UNIVERSIDAD DE PIURA
edu_career_object_431,111015,UNIVERSIDAD DE SAN MARTÍN DE PORRES
edu_career_object_432,112015,UNIVERSIDAD DEL PACÍFICO
edu_career_object_433,111015,UNIVERSIDAD ESAN
edu_career_object_434,112015,UNIVERSIDAD FEMENINA DEL SAGRADO CORAZÓN
edu_career_object_435,121055,UNIVERSIDAD INCA GARCILASO DE LA VEGA
edu_career_object_436,121065,UNIVERSIDAD JAIME BAUSATE Y MEZA
edu_career_object_437,121085,UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI
edu_career_object_438,121015,UNIVERSIDAD LE CORDON BLEU
edu_career_object_439,121025,UNIVERSIDAD PARA EL DESARROLLO ANDINO
edu_career_object_440,121035,UNIVERSIDAD PARTICULAR DE CHICLAYO
edu_career_object_441,121015,UNIVERSIDAD PARTICULAR DE HUANCAYO FRANKLIN ROOSEVELT
edu_career_object_442,112015,UNIVERSIDAD PERUANA CAYETANO HEREDIA
edu_career_object_443,121015,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS
edu_career_object_444,111015,UNIVERSIDAD PERUANA DE CIENCIAS E INFORMÁTICA
edu_career_object_445,111025,UNIVERSIDAD PERUANA DE INTEGRACIÓN GLOBAL
edu_career_object_446,111025,UNIVERSIDAD PERUANA DE LAS AMÉRICAS
edu_career_object_447,112025,UNIVERSIDAD PERUANA DEL CENTRO
edu_career_object_448,121055,UNIVERSIDAD PERUANA DEL ORIENTE
edu_career_object_449,121065,UNIVERSIDAD PERUANA LOS ANDES
edu_career_object_450,121075,UNIVERSIDAD PERUANA SIMÓN BOLIVAR
edu_career_object_451,121015,UNIVERSIDAD PERUANA UNIÓN
edu_career_object_452,112015,UNIVERSIDAD PRIVADA ANTENOR ORREGO
edu_career_object_453,112025,UNIVERSIDAD PRIVADA ANTONIO GUILLERMO URRELO
edu_career_object_454,121055,UNIVERSIDAD PRIVADA ARZOBISPO LOAYZA
edu_career_object_455,121085,UNIVERSIDAD PRIVADA CÉSAR VALLEJO
edu_career_object_456,111026,UNIVERSIDAD PRIVADA DE ICA
edu_career_object_457,112016,UNIVERSIDAD PRIVADA DE LAMBAYEQUE
edu_career_object_458,121456,UNIVERSIDAD PRIVADA DE PUCALLPA
edu_career_object_459,121076,UNIVERSIDAD PRIVADA DE TACNA
edu_career_object_460,121156,UNIVERSIDAD PRIVADA DE TRUJILLO
edu_career_object_461,121025,UNIVERSIDAD PRIVADA DEL NORTE
edu_career_object_462,121256,UNIVERSIDAD PRIVADA JUAN MEJÍA BACA
edu_career_object_463,121015,UNIVERSIDAD PRIVADA MARCELINO CHAMPAGNAT
edu_career_object_464,121025,UNIVERSIDAD PRIVADA NORBERT WIENER
edu_career_object_465,131015,UNIVERSIDAD PRIVADA SAN CARLOS
edu_career_object_466,111025,UNIVERSIDAD PRIVADA SAN IGNACIO DE LOYOLA
edu_career_object_467,112025,UNIVERSIDAD PRIVADA SAN PEDRO
edu_career_object_468,121015,UNIVERSIDAD PRIVADA SEÑOR DE SIPÁN
edu_career_object_469,121025,UNIVERSIDAD PRIVADA SERGIO BERNALES
edu_career_object_470,131015,UNIVERSIDAD PRIVADA TELESUP
